Timestamp;Domain;Type;Group;Server;Status;Latency;Answer_Snippet
2026-02-02 07:01:21;www.google.com;AAAA;CLOUDFLARE;1.1.1.1;NOERROR;11;2800:3f0:4001:80d::2004
2026-02-02 07:01:21;www.google.com;AAAA;CLOUDFLARE;1.0.0.1;NOERROR;19;2800:3f0:4001:80d::2004
2026-02-02 07:01:22;www.google.com;TXT;GOOGLE;8.8.8.8;NOERROR;87;
2026-02-02 07:01:22;www.google.com;TXT;GOOGLE;8.8.4.4;NOERROR;95;
2026-02-02 07:01:22;www.google.com;TXT;CLOUDFLARE;1.1.1.1;NOERROR;91;
2026-02-02 07:01:22;www.google.com;TXT;CLOUDFLARE;1.0.0.1;NOERROR;23;
2026-02-02 07:01:22;mail.google.com;A;GOOGLE;8.8.8.8;NOERROR;43;142.251.132.37
2026-02-02 07:01:23;mail.google.com;A;GOOGLE;8.8.4.4;NOERROR;83;142.251.132.37
2026-02-02 07:01:23;mail.google.com;A;CLOUDFLARE;1.1.1.1;NOERROR;11;172.217.30.37
2026-02-02 07:01:23;mail.google.com;A;CLOUDFLARE;1.0.0.1;NOERROR;19;172.217.30.37
2026-02-02 07:01:23;mail.google.com;AAAA;GOOGLE;8.8.8.8;NOERROR;83;2800:3f0:4004:813::2005
2026-02-02 07:01:23;mail.google.com;AAAA;GOOGLE;8.8.4.4;NOERROR;31;2800:3f0:4004:813::2005
2026-02-02 07:01:24;mail.google.com;AAAA;CLOUDFLARE;1.1.1.1;NOERROR;15;2800:3f0:4001:83b::2005
2026-02-02 07:01:24;mail.google.com;AAAA;CLOUDFLARE;1.0.0.1;NOERROR;15;2800:3f0:4001:83b::2005
2026-02-02 07:01:24;mail.google.com;TXT;GOOGLE;8.8.8.8;NOERROR;87;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-02-02 07:01:24;mail.google.com;TXT;GOOGLE;8.8.4.4;NOERROR;95;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-02-02 07:01:24;mail.google.com;TXT;CLOUDFLARE;1.1.1.1;NOERROR;87;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-02-02 07:01:25;mail.google.com;TXT;CLOUDFLARE;1.0.0.1;NOERROR;19;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-02-02 07:01:25;wikipedia.org;A;QUAD9;9.9.9.9;NOERROR;11;195.200.68.224
2026-02-02 07:01:25;wikipedia.org;A;QUAD9;149.112.112.112;NOERROR;11;195.200.68.224
2026-02-02 07:01:25;wikipedia.org;A;OPENDNS;208.67.222.222;NOERROR;39;195.200.68.224
2026-02-02 07:01:25;wikipedia.org;A;OPENDNS;208.67.220.220;NOERROR;35;195.200.68.224
2026-02-02 07:01:25;wikipedia.org;SOA;QUAD9;9.9.9.9;NOERROR;7;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-02-02 07:01:26;wikipedia.org;SOA;QUAD9;149.112.112.112;NOERROR;11;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-02-02 07:01:26;wikipedia.org;SOA;OPENDNS;208.67.222.222;NOERROR;27;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-02-02 07:01:26;wikipedia.org;SOA;OPENDNS;208.67.220.220;NOERROR;27;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-02-02 07:01:26;pt.wikipedia.org;A;QUAD9;9.9.9.9;NOERROR;19;195.200.68.224 dyna.wikimedia.org.
2026-02-02 07:01:26;pt.wikipedia.org;A;QUAD9;149.112.112.112;NOERROR;11;195.200.68.224 dyna.wikimedia.org.
2026-02-02 07:01:27;pt.wikipedia.org;A;OPENDNS;208.67.222.222;NOERROR;43;195.200.68.224 dyna.wikimedia.org.
2026-02-02 07:01:27;pt.wikipedia.org;A;OPENDNS;208.67.220.220;NOERROR;35;195.200.68.224 dyna.wikimedia.org.
2026-02-02 07:01:27;pt.wikipedia.org;SOA;QUAD9;9.9.9.9;NOERROR;271;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-02 07:01:27;pt.wikipedia.org;SOA;QUAD9;149.112.112.112;NOERROR;31;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-02 07:01:27;pt.wikipedia.org;SOA;OPENDNS;208.67.222.222;NOERROR;35;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-02 07:01:28;pt.wikipedia.org;SOA;OPENDNS;208.67.220.220;NOERROR;39;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-02 07:01:28;en.wikipedia.org;A;QUAD9;9.9.9.9;NOERROR;35;195.200.68.224 dyna.wikimedia.org.
2026-02-02 07:01:28;en.wikipedia.org;A;QUAD9;149.112.112.112;NOERROR;15;195.200.68.224 dyna.wikimedia.org.
2026-02-02 07:01:28;en.wikipedia.org;A;OPENDNS;208.67.222.222;NOERROR;43;195.200.68.224 dyna.wikimedia.org.
2026-02-02 07:01:28;en.wikipedia.org;A;OPENDNS;208.67.220.220;NOERROR;35;195.200.68.224 dyna.wikimedia.org.
2026-02-02 07:01:29;en.wikipedia.org;SOA;QUAD9;9.9.9.9;NOERROR;19;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-02 07:01:29;en.wikipedia.org;SOA;QUAD9;149.112.112.112;NOERROR;59;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-02 07:01:29;en.wikipedia.org;SOA;OPENDNS;208.67.222.222;NOERROR;47;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-02 07:01:29;en.wikipedia.org;SOA;OPENDNS;208.67.220.220;NOERROR;31;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-02 07:01:29;cisco.com;MX;OPENDNS;208.67.222.222;NOERROR;43;10 alln-mx-01.cisco.com. 20 rcdn-mx-01.cisco.com. 30 aer-mx-01.cisco.com.
2026-02-02 07:01:30;cisco.com;MX;OPENDNS;208.67.220.220;NOERROR;139;10 alln-mx-01.cisco.com. 20 rcdn-mx-01.cisco.com. 30 aer-mx-01.cisco.com.
2026-02-02 07:01:30;cisco.com;TXT;OPENDNS;208.67.222.222;NOERROR;51;926723159-3188410 airtable-verification=18787f2dc47697bb547e871772aba0be airtable-verification=4114c
2026-02-02 07:01:30;cisco.com;TXT;OPENDNS;208.67.220.220;NOERROR;55;926723159-3188410 airtable-verification=18787f2dc47697bb547e871772aba0be airtable-verification=4114c
2026-02-02 07:01:31;ietf.org;NS;ROOT_SERVERS;198.41.0.4;NOERROR;159;
2026-02-02 07:01:31;ietf.org;NS;ROOT_SERVERS;199.9.14.201;NOERROR;179;
2026-02-02 07:01:31;ietf.org;NS;ROOT_SERVERS;192.33.4.12;NOERROR;139;
2026-02-02 07:01:31;ietf.org;NS;ROOT_SERVERS;199.7.91.13;NOERROR;143;
2026-02-02 07:01:32;ietf.org;NS;ROOT_SERVERS;192.203.230.10;NOERROR;15;
2026-02-02 07:01:32;ietf.org;NS;ROOT_SERVERS;192.5.5.241;NOERROR;15;
2026-02-02 07:01:32;ietf.org;NS;ROOT_SERVERS;192.112.36.4;NOERROR;179;
2026-02-02 07:01:32;ietf.org;NS;ROOT_SERVERS;198.97.190.53;NOERROR;59;
2026-02-02 07:01:32;ietf.org;NS;ROOT_SERVERS;192.36.148.17;NOERROR;183;
2026-02-02 07:01:33;ietf.org;NS;ROOT_SERVERS;192.58.128.30;NOERROR;155;
2026-02-02 07:01:33;ietf.org;NS;ROOT_SERVERS;193.0.14.129;NOERROR;227;
2026-02-02 07:01:37;ietf.org;NS;ROOT_SERVERS;199.7.83.42;OTHER;-;STATUS:OTHER
2026-02-02 07:01:37;ietf.org;NS;ROOT_SERVERS;202.12.27.33;NOERROR;43;
2026-02-02 07:01:38;example.com;A;GOOGLE;8.8.8.8;NOERROR;39;104.18.26.120 104.18.27.120
2026-02-02 07:01:38;example.com;A;GOOGLE;8.8.4.4;NOERROR;39;104.18.26.120 104.18.27.120
2026-02-02 07:01:38;example.com;A;CLOUDFLARE;1.1.1.1;NOERROR;31;104.18.26.120 104.18.27.120
2026-02-02 07:01:38;example.com;A;CLOUDFLARE;1.0.0.1;NOERROR;11;104.18.26.120 104.18.27.120
2026-02-02 07:01:38;example.com;A;QUAD9;9.9.9.9;NOERROR;23;104.18.26.120 104.18.27.120
2026-02-02 07:01:38;example.com;A;QUAD9;149.112.112.112;NOERROR;11;104.18.26.120 104.18.27.120
2026-02-02 07:01:39;fail-test.local;A;GOOGLE;8.8.8.8;NXDOMAIN;51;STATUS:NXDOMAIN
2026-02-02 07:01:39;fail-test.local;A;GOOGLE;8.8.4.4;NXDOMAIN;43;STATUS:NXDOMAIN
